,model,k,mutations,kept,lost
804,LSTM_onehot,6,4,0.91021990776062,0.9104173183441162
805,LSTM_onehot,6,5,0.8851014375686646,0.8775860071182251
806,LSTM_onehot,6,6,0.8411775827407837,0.8388599753379822
807,LSTM_onehot,6,7,0.7884176969528198,0.798481822013855
808,LSTM_onehot,6,8,0.7310067415237427,0.7454291582107544
809,LSTM_onehot,6,9,0.6868396997451782,0.6905608773231506
810,LSTM_onehot,6,10,0.6253615617752075,0.6307941675186157
811,LSTM_onehot,6,11,0.5532228946685791,0.5753285884857178
812,LSTM_onehot,6,12,0.500346839427948,0.5028344988822937
813,LSTM_onehot,6,13,0.4336154162883759,0.4516572952270508
814,LSTM_onehot,6,14,0.37357547879219055,0.3812273740768433
815,LSTM_onehot,6,15,0.3226962685585022,0.3317391276359558
816,LSTM_onehot,6,16,0.2571698725223541,0.2684927582740784
817,LSTM_onehot,6,17,0.21784567832946772,0.2106732875108719
818,LSTM_onehot,6,18,0.16802793741226196,0.16338826715946198
819,LSTM_onehot,6,19,0.13512639701366425,0.12599095702171326
820,LSTM_onehot_pretrained,6,0,0.9868808388710022,0.9868808388710022
821,LSTM_onehot_pretrained,6,1,0.9783757925033568,0.9774248600006104
822,LSTM_onehot_pretrained,6,2,0.9654393196105956,0.959214210510254
823,LSTM_onehot_pretrained,6,3,0.947988748550415,0.9354819059371948
824,LSTM_onehot_pretrained,6,4,0.9247013330459596,0.8958523273468018
825,LSTM_onehot_pretrained,6,5,0.9031528234481812,0.8571357727050781
826,LSTM_onehot_pretrained,6,6,0.8749191761016846,0.7984662055969238
827,LSTM_onehot_pretrained,6,7,0.8347876071929932,0.7375965118408203
828,LSTM_onehot_pretrained,6,8,0.7834105491638184,0.6611381769180298
829,LSTM_onehot_pretrained,6,9,0.7528519630432129,0.5843705534934998
830,LSTM_onehot_pretrained,6,10,0.6982770562171936,0.4918011426925659
831,LSTM_onehot_pretrained,6,11,0.6435511112213135,0.4282613396644592
832,LSTM_onehot_pretrained,6,12,0.5963075160980225,0.3336112201213837
833,LSTM_onehot_pretrained,6,13,0.5319917201995851,0.2666975259780884
834,LSTM_onehot_pretrained,6,14,0.477741003036499,0.19256199896335602
835,LSTM_onehot_pretrained,6,15,0.4202882051467896,0.1455898880958557
836,LSTM_onehot_pretrained,6,16,0.3656732439994812,0.10162962973117827
837,LSTM_onehot_pretrained,6,17,0.3241796493530273,0.06210315972566605
838,LSTM_onehot_pretrained,6,18,0.2679329812526703,0.03666748106479645
839,LSTM_onehot_pretrained,6,19,0.2297175526618957,0.021252788603305817
840,CNN_onehot,7,0,0.9816579222679138,0.9816579222679138
841,CNN_onehot,7,1,0.9737414717674256,0.9723938703536988
842,CNN_onehot,7,2,0.9641695618629456,0.96112060546875
843,CNN_onehot,7,3,0.9510285258293152,0.9489448666572572
844,CNN_onehot,7,4,0.9343693852424622,0.932473599910736
845,CNN_onehot,7,5,0.9071122407913208,0.9026561379432678
846,CNN_onehot,7,6,0.8782104849815369,0.871785581111908
847,CNN_onehot,7,7,0.8355216979980469,0.8427579998970032
848,CNN_onehot,7,8,0.8062639832496643,0.7974319458007812
849,CNN_onehot,7,9,0.7508211135864258,0.7447117567062378
850,CNN_onehot,7,10,0.6962100863456726,0.683316707611084
851,CNN_onehot,7,11,0.6405906677246094,0.6341078877449036
852,CNN_onehot,7,12,0.5740674138069153,0.5537937879562378
853,CNN_onehot,7,13,0.5148984789848328,0.4894390404224396
854,CNN_onehot,7,14,0.4394671320915222,0.4138012826442719
855,CNN_onehot,7,15,0.3743712306022644,0.3519170880317688
856,CNN_onehot,7,16,0.3125529885292053,0.2778952717781067
857,CNN_onehot,7,17,0.25246024131774897,0.2157941162586212
858,CNN_onehot,7,18,0.19353023171424866,0.1583915799856186
859,CNN_onehot,7,19,0.14455772936344147,0.10790180414915083
860,CNN_onehot_pretrained,7,0,0.9934749603271484,0.9934749603271484
861,CNN_onehot_pretrained,7,1,0.9877800345420836,0.9839946031570436
862,CNN_onehot_pretrained,7,2,0.975438952445984,0.9710007905960084
863,CNN_onehot_pretrained,7,3,0.9621245861053468,0.9488512873649596
864,CNN_onehot_pretrained,7,4,0.9370054006576538,0.9086564779281616
865,CNN_onehot_pretrained,7,5,0.905609667301178,0.8586966991424559
866,CNN_onehot_pretrained,7,6,0.8770303726196289,0.8021093010902405
867,CNN_onehot_pretrained,7,7,0.8265248537063599,0.7317469716072083
868,CNN_onehot_pretrained,7,8,0.7792952656745911,0.6553143858909607
869,CNN_onehot_pretrained,7,9,0.7204799652099609,0.565865159034729
870,CNN_onehot_pretrained,7,10,0.6714603900909424,0.4806094169616699
871,CNN_onehot_pretrained,7,11,0.5989835858345032,0.3895736038684845
872,CNN_onehot_pretrained,7,12,0.5221937894821167,0.302957147359848
873,CNN_onehot_pretrained,7,13,0.4733545482158661,0.2259117662906647
874,CNN_onehot_pretrained,7,14,0.3917011618614197,0.15082530677318573
875,CNN_onehot_pretrained,7,15,0.3278738260269165,0.10730276256799698
876,CNN_onehot_pretrained,7,16,0.26603031158447266,0.07044924050569534
877,CNN_onehot_pretrained,7,17,0.2150564789772033,0.041866641491651535
878,CNN_onehot_pretrained,7,18,0.16894854605197904,0.023929480463266373
879,CNN_onehot_pretrained,7,19,0.1210414469242096,0.010538358241319656
880,CNN_matrix,7,0,0.936517298221588,0.936517298221588
881,CNN_matrix,7,1,0.9193580150604248,0.918753981590271
882,CNN_matrix,7,2,0.8950800895690918,0.8917580246925354
883,CNN_matrix,7,3,0.8680764436721802,0.861146092414856
884,CNN_matrix,7,4,0.8378055095672607,0.8123818635940552
885,CNN_matrix,7,5,0.7852151989936829,0.7582874298095703
886,CNN_matrix,7,6,0.7331229448318481,0.6962651014328003
887,CNN_matrix,7,7,0.6825354695320129,0.633777379989624
888,CNN_matrix,7,8,0.6255186200141907,0.5563016533851624
889,CNN_matrix,7,9,0.5664871335029602,0.4902313649654389
890,CNN_matrix,7,10,0.5168979167938232,0.4190959334373474
891,CNN_matrix,7,11,0.4607630372047424,0.3592660427093506
892,CNN_matrix,7,12,0.3981330990791321,0.2826730310916901
893,CNN_matrix,7,13,0.3607564866542816,0.22572460770606995
894,CNN_matrix,7,14,0.3044968545436859,0.17618027329444885
895,CNN_matrix,7,15,0.25962033867836,0.1365530490875244
896,CNN_matrix,7,16,0.2217307686805725,0.1043415516614914
897,CNN_matrix,7,17,0.19743940234184265,0.0798233225941658
898,CNN_matrix,7,18,0.17013394832611084,0.058516763150691986
899,CNN_matrix,7,19,0.13649329543113708,0.04557398334145546
900,CNN_matrix_pretrained,7,0,0.996077835559845,0.996077835559845
901,CNN_matrix_pretrained,7,1,0.9924656748771667,0.9855115413665771
902,CNN_matrix_pretrained,7,2,0.9910389184951782,0.9625256657600404
903,CNN_matrix_pretrained,7,3,0.9886943101882936,0.9055989384651184
904,CNN_matrix_pretrained,7,4,0.9854335784912108,0.7973045706748962
905,CNN_matrix_pretrained,7,5,0.976707637310028,0.6505484580993652
906,CNN_matrix_pretrained,7,6,0.9721065759658812,0.4979028701782226
907,CNN_matrix_pretrained,7,7,0.9671180248260498,0.3529251515865326
908,CNN_matrix_pretrained,7,8,0.955780029296875,0.2373004108667373
909,CNN_matrix_pretrained,7,9,0.9512604475021362,0.15455946326255798
910,CNN_matrix_pretrained,7,10,0.9465970993041992,0.10020598024129868
911,CNN_matrix_pretrained,7,11,0.9392145872116088,0.06478632986545563
912,CNN_matrix_pretrained,7,12,0.933048129081726,0.03863205388188362
913,CNN_matrix_pretrained,7,13,0.9154674410820008,0.021102145314216614
914,CNN_matrix_pretrained,7,14,0.9120879173278807,0.012670962139964105
915,CNN_matrix_pretrained,7,15,0.9062610268592834,0.008656797930598259
916,CNN_matrix_pretrained,7,16,0.897994875907898,0.006689726375043392
917,CNN_matrix_pretrained,7,17,0.8887937664985657,0.005495450459420681
918,CNN_matrix_pretrained,7,18,0.8843830227851868,0.003511892631649971
919,CNN_matrix_pretrained,7,19,0.8709094524383545,0.003514592535793781
920,LSTM_onehot,7,0,0.9798167943954468,0.9798167943954468
921,LSTM_onehot,7,1,0.9681521654129028,0.967986226081848
922,LSTM_onehot,7,2,0.9494099617004396,0.9537234306335448
923,LSTM_onehot,7,3,0.9304538369178772,0.929792046546936
924,LSTM_onehot,7,4,0.9026809334754944,0.901151478290558
925,LSTM_onehot,7,5,0.8621319532394409,0.8736041188240051
926,LSTM_onehot,7,6,0.8081749677658081,0.8192910552024841
927,LSTM_onehot,7,7,0.7597836256027222,0.7761616706848145
928,LSTM_onehot,7,8,0.7182984948158264,0.7257819175720215
929,LSTM_onehot,7,9,0.6476412415504456,0.6627600789070129
930,LSTM_onehot,7,10,0.5944692492485046,0.6099342703819275
931,LSTM_onehot,7,11,0.5327352285385132,0.5388027429580688
932,LSTM_onehot,7,12,0.4596644937992096,0.4765038788318634
933,LSTM_onehot,7,13,0.4041259288787842,0.40415987372398376
934,LSTM_onehot,7,14,0.3342145979404449,0.3355180323123932
935,LSTM_onehot,7,15,0.2687725126743317,0.2839581370353699
936,LSTM_onehot,7,16,0.216986283659935,0.2233874499797821
937,LSTM_onehot,7,17,0.17379765212535858,0.17207127809524536
938,LSTM_onehot,7,18,0.13410362601280212,0.13244260847568512
939,LSTM_onehot,7,19,0.09675746411085127,0.08750826120376587
940,LSTM_onehot_pretrained,7,0,0.9822185039520264,0.9822185039520264
941,LSTM_onehot_pretrained,7,1,0.9734970927238464,0.9695568084716796
942,LSTM_onehot_pretrained,7,2,0.9611724019050598,0.9562135338783264
943,LSTM_onehot_pretrained,7,3,0.9469311833381652,0.9327377676963806
944,LSTM_onehot_pretrained,7,4,0.9286038875579834,0.8952966928482056
945,LSTM_onehot_pretrained,7,5,0.9008153676986694,0.8519166707992554
946,LSTM_onehot_pretrained,7,6,0.8661614060401917,0.7920592427253723
947,LSTM_onehot_pretrained,7,7,0.8304767012596129,0.7244104146957397
948,LSTM_onehot_pretrained,7,8,0.7931893467903137,0.6514965295791626
949,LSTM_onehot_pretrained,7,9,0.7489152550697327,0.5693788528442383
950,LSTM_onehot_pretrained,7,10,0.7065849900245667,0.4816509783267975
951,LSTM_onehot_pretrained,7,11,0.6547863483428955,0.3951167464256287
952,LSTM_onehot_pretrained,7,12,0.5996617078781128,0.3207593560218811
953,LSTM_onehot_pretrained,7,13,0.55377596616745,0.2371858358383179
954,LSTM_onehot_pretrained,7,14,0.4884985089302063,0.1712551712989807
955,LSTM_onehot_pretrained,7,15,0.4185929596424103,0.11897346377372744
956,LSTM_onehot_pretrained,7,16,0.3685138821601868,0.0805405005812645
957,LSTM_onehot_pretrained,7,17,0.3184758722782135,0.0517355278134346
958,LSTM_onehot_pretrained,7,18,0.2686361074447632,0.03040185943245888
959,LSTM_onehot_pretrained,7,19,0.21926313638687134,0.01767916791141033
960,CNN_onehot,8,0,0.9724712371826172,0.9724712371826172
961,CNN_onehot,8,1,0.966510534286499,0.9637212753295898
962,CNN_onehot,8,2,0.95499449968338,0.9546360969543456
963,CNN_onehot,8,3,0.9429094195365906,0.942668080329895
964,CNN_onehot,8,4,0.9228373169898988,0.9258960485458374
965,CNN_onehot,8,5,0.9033122658729552,0.9032195806503296
966,CNN_onehot,8,6,0.8780156970024109,0.8716606497764587
967,CNN_onehot,8,7,0.8423336744308472,0.8380197286605835
968,CNN_onehot,8,8,0.8086745142936707,0.8029313087463379
969,CNN_onehot,8,9,0.7637680768966675,0.759364902973175
970,CNN_onehot,8,10,0.7063791155815125,0.709572434425354
971,CNN_onehot,8,11,0.6481000185012817,0.6481887102127075
972,CNN_onehot,8,12,0.6000750660896301,0.5892385840415955
973,CNN_onehot,8,13,0.5297926068305969,0.5269286036491394
974,CNN_onehot,8,14,0.4577969908714294,0.4537450969219208
975,CNN_onehot,8,15,0.3867043256759644,0.3847064673900604
976,CNN_onehot,8,16,0.32496431469917303,0.3135860860347748
977,CNN_onehot,8,17,0.2720212042331696,0.24928611516952515
978,CNN_onehot,8,18,0.20958736538887024,0.1901051253080368
979,CNN_onehot,8,19,0.16885901987552646,0.14066465198993686
980,CNN_onehot_pretrained,8,0,0.992469608783722,0.992469608783722
981,CNN_onehot_pretrained,8,1,0.9860816597938538,0.9807633757591248
982,CNN_onehot_pretrained,8,2,0.9763880968093872,0.9683747887611388
983,CNN_onehot_pretrained,8,3,0.9597914814949036,0.9458276033401488
984,CNN_onehot_pretrained,8,4,0.9406489729881288,0.9049497842788696
985,CNN_onehot_pretrained,8,5,0.9080637097358704,0.8601189851760864
986,CNN_onehot_pretrained,8,6,0.8725677132606506,0.7875062227249146
987,CNN_onehot_pretrained,8,7,0.825250506401062,0.7178564667701721
988,CNN_onehot_pretrained,8,8,0.7750756144523621,0.6369982361793518
989,CNN_onehot_pretrained,8,9,0.7248384356498718,0.5420143008232117
990,CNN_onehot_pretrained,8,10,0.6515137553215027,0.4584933817386627
991,CNN_onehot_pretrained,8,11,0.5778007507324219,0.3536871075630188
992,CNN_onehot_pretrained,8,12,0.5215144157409668,0.2865607440471649
993,CNN_onehot_pretrained,8,13,0.4500948488712311,0.21222932636737826
994,CNN_onehot_pretrained,8,14,0.3823657035827637,0.1498517096042633
995,CNN_onehot_pretrained,8,15,0.3088492453098297,0.09775608777999878
996,CNN_onehot_pretrained,8,16,0.26523756980896,0.06114071607589721
997,CNN_onehot_pretrained,8,17,0.21637102961540225,0.04093942418694496
998,CNN_onehot_pretrained,8,18,0.15341344475746155,0.025636622682213783
999,CNN_onehot_pretrained,8,19,0.12555985152721405,0.013502958230674269
1000,CNN_matrix,8,0,0.8809731006622314,0.8809731006622314
1001,CNN_matrix,8,1,0.8740624785423279,0.8717197775840759
1002,CNN_matrix,8,2,0.8613513708114624,0.8594939708709717
1003,CNN_matrix,8,3,0.8434154391288757,0.836976170539856
1004,CNN_matrix,8,4,0.8117008805274963,0.8047817349433899
1005,CNN_matrix,8,5,0.781245231628418,0.7633982300758362
1006,CNN_matrix,8,6,0.740464985370636,0.7048683166503906
1007,CNN_matrix,8,7,0.6872729659080505,0.6461727023124695
1008,CNN_matrix,8,8,0.6423066258430481,0.5899470448493958
1009,CNN_matrix,8,9,0.5891335010528564,0.5213954448699951
1010,CNN_matrix,8,10,0.5300397872924805,0.4493489265441895
1011,CNN_matrix,8,11,0.4703522324562073,0.36708611249923706
1012,CNN_matrix,8,12,0.4307598769664765,0.3087056577205658
1013,CNN_matrix,8,13,0.361661434173584,0.2528761923313141
1014,CNN_matrix,8,14,0.3242364525794983,0.2000725120306015
1015,CNN_matrix,8,15,0.26915329694747925,0.14810259640216827
1016,CNN_matrix,8,16,0.2387276738882065,0.1072596311569214
1017,CNN_matrix,8,17,0.19274167716503146,0.08068361133337021
1018,CNN_matrix,8,18,0.1735197752714157,0.05773798003792763
1019,CNN_matrix,8,19,0.1438921093940735,0.043762654066085815
1020,CNN_matrix_pretrained,8,0,0.9952455759048462,0.9952455759048462
1021,CNN_matrix_pretrained,8,1,0.992926061153412,0.983071267604828
1022,CNN_matrix_pretrained,8,2,0.9876787662506104,0.9266598224639891
1023,CNN_matrix_pretrained,8,3,0.981458067893982,0.8027536869049072
1024,CNN_matrix_pretrained,8,4,0.9707462191581726,0.6482638716697693
1025,CNN_matrix_pretrained,8,5,0.9664629697799684,0.4592120349407196
1026,CNN_matrix_pretrained,8,6,0.9543883204460144,0.3050169348716736
1027,CNN_matrix_pretrained,8,7,0.9460124373435974,0.1956423819065094
1028,CNN_matrix_pretrained,8,8,0.928655207157135,0.12123507261276245
1029,CNN_matrix_pretrained,8,9,0.9219894409179688,0.06758130341768265
1030,CNN_matrix_pretrained,8,10,0.9065546989440918,0.039337676018476486
1031,CNN_matrix_pretrained,8,11,0.8988489508628845,0.01894807070493698
1032,CNN_matrix_pretrained,8,12,0.8892702460289001,0.01445051748305559
1033,CNN_matrix_pretrained,8,13,0.8775427341461182,0.010120839811861515
1034,CNN_matrix_pretrained,8,14,0.8698028922080994,0.0053840111941099176
1035,CNN_matrix_pretrained,8,15,0.8505394458770752,0.003808650420978666
1036,CNN_matrix_pretrained,8,16,0.8391628265380859,0.0026699816808104515
1037,CNN_matrix_pretrained,8,17,0.8385077714920044,0.002428804058581591
1038,CNN_matrix_pretrained,8,18,0.8255866169929504,0.0010939325438812377
1039,CNN_matrix_pretrained,8,19,0.8188544511795044,0.0012382074492052195
1040,LSTM_onehot,8,0,0.9870341420173644,0.9870341420173644
1041,LSTM_onehot,8,1,0.9790668487548828,0.97673362493515
1042,LSTM_onehot,8,2,0.962190330028534,0.9643040299415588
1043,LSTM_onehot,8,3,0.943110466003418,0.9437504410743712
1044,LSTM_onehot,8,4,0.914928376674652,0.9150559902191162
1045,LSTM_onehot,8,5,0.8854089379310608,0.8881352543830872
1046,LSTM_onehot,8,6,0.8508891463279724,0.8455284237861633
1047,LSTM_onehot,8,7,0.795365035533905,0.801700234413147
1048,LSTM_onehot,8,8,0.755025327205658,0.758475124835968
1049,LSTM_onehot,8,9,0.7014411687850952,0.709457278251648
1050,LSTM_onehot,8,10,0.6248289942741394,0.6543918251991272
1051,LSTM_onehot,8,11,0.5731374621391296,0.5893809795379639
1052,LSTM_onehot,8,12,0.5130252838134766,0.5223407745361328
1053,LSTM_onehot,8,13,0.44880610704421997,0.4642578661441803
1054,LSTM_onehot,8,14,0.3802770078182221,0.4048451483249664
1055,LSTM_onehot,8,15,0.3051213026046753,0.3440050780773163
1056,LSTM_onehot,8,16,0.26496466994285583,0.2633477747440338
1057,LSTM_onehot,8,17,0.210255965590477,0.2173071801662445
1058,LSTM_onehot,8,18,0.16494186222553253,0.16476327180862427
1059,LSTM_onehot,8,19,0.12831906974315646,0.12221912294626235
1060,LSTM_onehot_pretrained,8,0,0.9903182387351992,0.9903182387351992
1061,LSTM_onehot_pretrained,8,1,0.9834719896316528,0.9792585968971252
1062,LSTM_onehot_pretrained,8,2,0.9713736176490784,0.9679625630378724
1063,LSTM_onehot_pretrained,8,3,0.9546108841896056,0.9406983256340028
1064,LSTM_onehot_pretrained,8,4,0.9329126477241516,0.9129974246025084
1065,LSTM_onehot_pretrained,8,5,0.9099600911140442,0.8726495504379272
1066,LSTM_onehot_pretrained,8,6,0.8846607804298401,0.8148689270019531
1067,LSTM_onehot_pretrained,8,7,0.8423843383789062,0.7556787729263306
1068,LSTM_onehot_pretrained,8,8,0.8104729652404785,0.6864811778068542
1069,LSTM_onehot_pretrained,8,9,0.7657547593116759,0.6094754934310913
1070,LSTM_onehot_pretrained,8,10,0.7013554573059082,0.5311483144760132
1071,LSTM_onehot_pretrained,8,11,0.6614012718200684,0.4305276572704315
1072,LSTM_onehot_pretrained,8,12,0.6070706844329834,0.3482821583747864
1073,LSTM_onehot_pretrained,8,13,0.5499407052993774,0.2692451775074005
1074,LSTM_onehot_pretrained,8,14,0.4854685962200165,0.200869619846344
1075,LSTM_onehot_pretrained,8,15,0.4211564064025879,0.1433379203081131
1076,LSTM_onehot_pretrained,8,16,0.3815281093120575,0.08906800299882889
1077,LSTM_onehot_pretrained,8,17,0.3288857042789459,0.059977974742650986
1078,LSTM_onehot_pretrained,8,18,0.26577651500701904,0.036263786256313324
1079,LSTM_onehot_pretrained,8,19,0.23152995109558105,0.018992137163877487
1080,CNN_onehot,9,0,0.9776216745376588,0.9776216745376588
1081,CNN_onehot,9,1,0.9715016484260559,0.972237765789032
1082,CNN_onehot,9,2,0.9612857103347778,0.9609725475311279
1083,CNN_onehot,9,3,0.9459130764007568,0.9443888664245604
1084,CNN_onehot,9,4,0.9205139875411988,0.921756625175476
1085,CNN_onehot,9,5,0.8948574066162109,0.8947900533676147
1086,CNN_onehot,9,6,0.8573792576789856,0.8552066087722778
1087,CNN_onehot,9,7,0.8107892274856567,0.8155360817909241
1088,CNN_onehot,9,8,0.7594786286354065,0.7656132578849792
1089,CNN_onehot,9,9,0.7024017572402954,0.7091953754425049
1090,CNN_onehot,9,10,0.6505756378173828,0.6395179033279419
1091,CNN_onehot,9,11,0.575512707233429,0.5683685541152954
1092,CNN_onehot,9,12,0.5125461220741272,0.493303507566452
1093,CNN_onehot,9,13,0.4416911602020264,0.4206175804138184
1094,CNN_onehot,9,14,0.3790894150733948,0.36786365509033203
1095,CNN_onehot,9,15,0.31457552313804626,0.30001100897789
1096,CNN_onehot,9,16,0.2517176866531372,0.24145229160785675
1097,CNN_onehot,9,17,0.20110271871089933,0.18540090322494507
1098,CNN_onehot,9,18,0.16146284341812134,0.13057416677474976
1099,CNN_onehot,9,19,0.11644171923398973,0.09364167600870132
1100,CNN_onehot_pretrained,9,0,0.9973294138908386,0.9973294138908386
1101,CNN_onehot_pretrained,9,1,0.9934356808662416,0.9931877255439758
1102,CNN_onehot_pretrained,9,2,0.986901581287384,0.9837979078292848
1103,CNN_onehot_pretrained,9,3,0.9736710190773008,0.9676198363304138
1104,CNN_onehot_pretrained,9,4,0.9531857371330258,0.9413946866989136
1105,CNN_onehot_pretrained,9,5,0.9307548403739928,0.8993636965751648
1106,CNN_onehot_pretrained,9,6,0.8822241425514221,0.8326640129089355
1107,CNN_onehot_pretrained,9,7,0.8369979262351991,0.7583509683609009
1108,CNN_onehot_pretrained,9,8,0.7759627699851991,0.6821337938308716
1109,CNN_onehot_pretrained,9,9,0.7121751308441162,0.5924052596092224
1110,CNN_onehot_pretrained,9,10,0.6396915912628174,0.4805256724357605
1111,CNN_onehot_pretrained,9,11,0.5515984892845154,0.3945865035057068
1112,CNN_onehot_pretrained,9,12,0.4877317249774933,0.3030460178852081
1113,CNN_onehot_pretrained,9,13,0.4093560576438904,0.23121173679828644
1114,CNN_onehot_pretrained,9,14,0.3360659778118133,0.1610531359910965
1115,CNN_onehot_pretrained,9,15,0.2694756984710693,0.1066928431391716
1116,CNN_onehot_pretrained,9,16,0.20929723978042605,0.06185564026236533
1117,CNN_onehot_pretrained,9,17,0.16256384551525116,0.03658808022737503
1118,CNN_onehot_pretrained,9,18,0.12383019924163816,0.019465407356619842
1119,CNN_onehot_pretrained,9,19,0.08228109776973724,0.00987338274717331
1120,CNN_matrix,9,0,0.9192931652069092,0.9192931652069092
1121,CNN_matrix,9,1,0.905790150165558,0.902256429195404
1122,CNN_matrix,9,2,0.8794558048248291,0.8721123337745667
1123,CNN_matrix,9,3,0.8411044478416443,0.8358501195907593
1124,CNN_matrix,9,4,0.7937497496604919,0.7774298191070557
1125,CNN_matrix,9,5,0.7518115043640137,0.7176982164382935
1126,CNN_matrix,9,6,0.6897249817848206,0.6515903472900391
1127,CNN_matrix,9,7,0.6262848973274231,0.5762025117874146
1128,CNN_matrix,9,8,0.5580945611000061,0.486258327960968
1129,CNN_matrix,9,9,0.492908775806427,0.4185139238834381
1130,CNN_matrix,9,10,0.43585625290870667,0.3410499095916748
1131,CNN_matrix,9,11,0.383507639169693,0.273270845413208
1132,CNN_matrix,9,12,0.323906272649765,0.2105579674243927
1133,CNN_matrix,9,13,0.2718047797679901,0.15994830429553986
1134,CNN_matrix,9,14,0.2284151315689087,0.12197158485651015
1135,CNN_matrix,9,15,0.1925721913576126,0.08834347128868103
1136,CNN_matrix,9,16,0.16064536571502686,0.06362766027450563
1137,CNN_matrix,9,17,0.12623435258865354,0.04465153440833092
1138,CNN_matrix,9,18,0.10324596613645554,0.03151531144976616
1139,CNN_matrix,9,19,0.09325456619262697,0.02291874587535858
1140,CNN_matrix_pretrained,9,0,0.9865666627883912,0.9865666627883912
1141,CNN_matrix_pretrained,9,1,0.9811097383499146,0.95200914144516
1142,CNN_matrix_pretrained,9,2,0.973567008972168,0.8500446081161499
1143,CNN_matrix_pretrained,9,3,0.9663592576980592,0.7020813822746277
1144,CNN_matrix_pretrained,9,4,0.9570116400718688,0.5106667876243591
1145,CNN_matrix_pretrained,9,5,0.9468337297439576,0.3345664739608765
1146,CNN_matrix_pretrained,9,6,0.938317596912384,0.21190784871578214
1147,CNN_matrix_pretrained,9,7,0.9211152791976928,0.1256897896528244
1148,CNN_matrix_pretrained,9,8,0.9108588695526124,0.06999101489782332
1149,CNN_matrix_pretrained,9,9,0.9058742523193359,0.04365341737866402
1150,CNN_matrix_pretrained,9,10,0.8871527910232544,0.023954978212714195
1151,CNN_matrix_pretrained,9,11,0.8741737008094788,0.012997806072235107
1152,CNN_matrix_pretrained,9,12,0.8769425749778748,0.007278733886778355
1153,CNN_matrix_pretrained,9,13,0.8579241037368774,0.0045933257788419715
1154,CNN_matrix_pretrained,9,14,0.8494064211845398,0.004044738132506609
1155,CNN_matrix_pretrained,9,15,0.8331668376922607,0.003178838407620788
1156,CNN_matrix_pretrained,9,16,0.8249399065971375,0.00213620625436306
1157,CNN_matrix_pretrained,9,17,0.8144236207008362,0.001751677948050201
1158,CNN_matrix_pretrained,9,18,0.8021270632743835,0.001394940074533224
1159,CNN_matrix_pretrained,9,19,0.7876988649368286,0.0012322341790422795
1160,LSTM_onehot,9,0,0.9954105019569396,0.9954105019569396
1161,LSTM_onehot,9,1,0.9884476661682128,0.98932147026062
1162,LSTM_onehot,9,2,0.9767239689826964,0.9744234681129456
1163,LSTM_onehot,9,3,0.953015685081482,0.9550901651382446
1164,LSTM_onehot,9,4,0.9260760545730592,0.9279138445854188
1165,LSTM_onehot,9,5,0.8987207412719727,0.901018500328064
1166,LSTM_onehot,9,6,0.8534899353981018,0.8658580183982849
1167,LSTM_onehot,9,7,0.8104104995727539,0.8281060457229614
1168,LSTM_onehot,9,8,0.7600833177566528,0.7806616425514221
1169,LSTM_onehot,9,9,0.6993897557258606,0.7282404899597168
1170,LSTM_onehot,9,10,0.6444228291511536,0.666668176651001
1171,LSTM_onehot,9,11,0.5739067792892456,0.6036128997802734
1172,LSTM_onehot,9,12,0.5178351998329163,0.5428853631019592
1173,LSTM_onehot,9,13,0.4451023638248444,0.4777339696884155
1174,LSTM_onehot,9,14,0.3853575587272644,0.4222895503044128
1175,LSTM_onehot,9,15,0.3293810486793518,0.3566950261592865
1176,LSTM_onehot,9,16,0.2702927589416504,0.29504770040512085
1177,LSTM_onehot,9,17,0.22104278206825256,0.2440611869096756
1178,LSTM_onehot,9,18,0.1783449649810791,0.18378736078739166
1179,LSTM_onehot,9,19,0.1391795426607132,0.1426454335451126
1180,LSTM_onehot_pretrained,9,0,0.9957891702651978,0.9957891702651978
1181,LSTM_onehot_pretrained,9,1,0.9897838234901428,0.990060329437256
1182,LSTM_onehot_pretrained,9,2,0.9805500507354736,0.9706916213035583
1183,LSTM_onehot_pretrained,9,3,0.9609600305557252,0.9465932250022888
1184,LSTM_onehot_pretrained,9,4,0.9383212327957152,0.9065114855766296
1185,LSTM_onehot_pretrained,9,5,0.9108152389526368,0.8610665202140808
1186,LSTM_onehot_pretrained,9,6,0.8696408867835999,0.8061366081237793
1187,LSTM_onehot_pretrained,9,7,0.8342949151992798,0.7417678833007812
1188,LSTM_onehot_pretrained,9,8,0.7823083996772766,0.6623726487159729
1189,LSTM_onehot_pretrained,9,9,0.7295043468475342,0.583209753036499
1190,LSTM_onehot_pretrained,9,10,0.6801181435585022,0.4867713749408722
1191,LSTM_onehot_pretrained,9,11,0.6132932305335999,0.40665242075920105
1192,LSTM_onehot_pretrained,9,12,0.5653638243675232,0.3272490501403809
1193,LSTM_onehot_pretrained,9,13,0.4983482658863068,0.2463371157646179
1194,LSTM_onehot_pretrained,9,14,0.4411051869392395,0.18423859775066376
1195,LSTM_onehot_pretrained,9,15,0.3894006907939911,0.13453297317028046
1196,LSTM_onehot_pretrained,9,16,0.3291902244091034,0.0874011367559433
1197,LSTM_onehot_pretrained,9,17,0.2817756235599518,0.05292007327079773
1198,LSTM_onehot_pretrained,9,18,0.2294142693281173,0.029462575912475582
1199,LSTM_onehot_pretrained,9,19,0.1921373605728149,0.016319530084729198
