,model,k,mutations,kept,lost,diff_abs,diff_rel
53,CNN_onehot,3,5,0.7866587583552432,0.7961145051727224,-0.009455746817479183,-0.012020137978568268
54,CNN_onehot,4,5,0.7723179813532852,0.7859199213835538,-0.0136019400302686,-0.017611839111184135
55,CNN_onehot,5,5,0.7958865354597277,0.8005010377140899,-0.004614502254362218,-0.005797939842890676
56,CNN_onehot,6,5,0.8240575660356736,0.8369502500417719,-0.012892684006098332,-0.01564536816052997
57,CNN_onehot,7,5,0.8215698034301693,0.8469262788407017,-0.02535647541053243,-0.03086344617908976
58,CNN_onehot,8,5,0.8164675124110309,0.8242073204392498,-0.007739808028218942,-0.009479627677239977
59,CNN_onehot,9,5,0.8297873451322731,0.8394608531132459,-0.009673507980972773,-0.011657815749685607
60,CNN_onehot,0,6,0.8510758425192668,0.8554268518968239,-0.004351009377557058,-0.005112363857817437
61,CNN_onehot,1,6,0.8396778684811129,0.8545981023358564,-0.014920233854743503,-0.017768997391502728
62,CNN_onehot,2,6,0.7535334350129806,0.7656343092850174,-0.012100874272036766,-0.016058841863902495
63,CNN_onehot,3,6,0.7854800008509515,0.7965554567580628,-0.011075455907111342,-0.014100239210562693
64,CNN_onehot,4,6,0.7719137243910605,0.7870312409475446,-0.015117516556484079,-0.019584464013008507
65,CNN_onehot,5,6,0.7957680345460515,0.7996058268021002,-0.0038377922560487443,-0.004822752472380953
66,CNN_onehot,6,6,0.8156465177621806,0.8265693153299036,-0.010922797567723075,-0.013391582419417514
67,CNN_onehot,7,6,0.8345030965656042,0.8472328749972216,-0.012729778431617378,-0.015254321384793768
68,CNN_onehot,8,6,0.7863648122634428,0.8025405855255667,-0.016175773262123938,-0.02057031674085752
69,CNN_onehot,9,6,0.8179491019210158,0.8255726427887566,-0.007623540867740863,-0.009320312046111834
70,CNN_onehot,0,7,0.8341506819520146,0.8492877355621506,-0.015137053610136064,-0.01814666574954238
71,CNN_onehot,1,7,0.8392937896893391,0.8550673620294659,-0.015773572340126774,-0.018793862809309392
72,CNN_onehot,2,7,0.74343763478597,0.7450382956233289,-0.0016006608373588804,-0.002153053279068562
73,CNN_onehot,3,7,0.7667461507283545,0.7855101617558233,-0.01876401102746883,-0.024472259834163346
74,CNN_onehot,4,7,0.7446015257698794,0.7521389721458157,-0.007537446375936341,-0.010122792010321291
75,CNN_onehot,5,7,0.7921240095030609,0.7978941182786626,-0.00577010877560169,-0.007284350311792087
76,CNN_onehot,6,7,0.8108926862617261,0.8144542209118308,-0.0035615346501047807,-0.00439211588715116
77,CNN_onehot,7,7,0.8150797343455876,0.8253573008851769,-0.010277566539589333,-0.012609277481105519
78,CNN_onehot,8,7,0.7710554861039033,0.7720928138530557,-0.001037327749152439,-0.0013453347623451073
79,CNN_onehot,9,7,0.8262803004328774,0.8366042384528009,-0.010323938019923484,-0.012494474350308149
80,CNN_onehot,0,8,0.8198984571718784,0.8156882576765148,0.004210199495363609,0.005135025512654434
81,CNN_onehot,1,8,0.8061839090211801,0.8059699121828157,0.0002139968383644275,0.0002654441945191266
82,CNN_onehot,2,8,0.7172143169702627,0.7252539677831991,-0.008039650812936339,-0.011209551486504488
83,CNN_onehot,3,8,0.6874058924272455,0.6986859652838244,-0.011280072856578949,-0.016409624911344345
84,CNN_onehot,4,8,0.7057433621876914,0.7226921966555866,-0.01694883446789519,-0.024015577582418235
85,CNN_onehot,5,8,0.7915379915465699,0.7950848267301389,-0.0035468351835690193,-0.004480941182164688
86,CNN_onehot,6,8,0.7977204718057894,0.78862678648697,0.009093685318819378,0.011399588753481682
87,CNN_onehot,7,8,0.8055071797788318,0.8120192543227683,-0.006512074543936541,-0.008084440098627743
88,CNN_onehot,8,8,0.7589380773607696,0.7432263105972737,0.015711766763495838,0.020702303958886836
89,CNN_onehot,9,8,0.8120217515364884,0.8323132904286942,-0.020291538892205807,-0.02498891052340735
90,CNN_onehot,0,9,0.8112666409173659,0.8167342473501232,-0.005467606432757344,-0.006739592332521749
91,CNN_onehot,1,9,0.7554804783493567,0.7714058923606689,-0.0159254140113122,-0.02107984847749811
92,CNN_onehot,2,9,0.7045767611973448,0.6796723725987069,0.02490438859863786,0.0353465938279256
93,CNN_onehot,3,9,0.6621101871307473,0.6629924543046702,-0.0008822671739229238,-0.0013325080795785205
94,CNN_onehot,4,9,0.7006980613542673,0.7059409855458981,-0.00524292419163086,-0.007482429994879247
95,CNN_onehot,5,9,0.7969669830579407,0.7876758878573011,0.009291095200639532,0.011658067897605817
96,CNN_onehot,6,9,0.7490809082388877,0.7465558548743526,0.0025250533645351236,0.003370868669542837
97,CNN_onehot,7,9,0.7656291903890293,0.7668045167670106,-0.001175326377981234,-0.001535111765245123
98,CNN_onehot,8,9,0.6890914015122689,0.6687640888331872,0.02032731267908172,0.02949871763669043
99,CNN_onehot,9,9,0.8084055542908609,0.8120464118892948,-0.003640857598433911,-0.004503751340040774
100,CNN_onehot_pretrained,0,0,0.9557245902476772,0.9557245905681324,-3.2045521791701503e-10,-3.353008981576977e-10
101,CNN_onehot_pretrained,1,0,0.9173482480192824,0.9173482473097032,7.09579173197028e-10,7.735112550477652e-10
102,CNN_onehot_pretrained,2,0,0.9255109111796701,0.925510911910119,-7.304489235693268e-10,-7.892386744146052e-10
103,CNN_onehot_pretrained,3,0,0.8764183375994664,0.8764183375994664,0.0,0.0
104,CNN_onehot_pretrained,4,0,0.9157754656799296,0.9157754650458376,6.340920011282947e-10,6.924099071881074e-10
105,CNN_onehot_pretrained,5,0,0.8617734244477976,0.8617734254196124,-9.718148508142121e-10,-1.1276919398284235e-09
106,CNN_onehot_pretrained,6,0,0.9005503132785996,0.9005503119967793,1.2818203165565478e-09,1.42337441833007e-09
107,CNN_onehot_pretrained,7,0,0.9595878219182512,0.959587820335827,1.5824241916817527e-09,1.6490665499802049e-09
108,CNN_onehot_pretrained,8,0,0.9377291931152212,0.937729193265738,-1.5051682122901866e-10,-1.6051204809741648e-10
109,CNN_onehot_pretrained,9,0,0.8754956079571022,0.8754956073092256,6.478766412243431e-10,7.400112744804233e-10
110,CNN_onehot_pretrained,0,1,0.9431082184449852,0.9348176729149356,0.008290545530049598,0.008790661949398815
111,CNN_onehot_pretrained,1,1,0.9023867950146456,0.891683427847567,0.010703367167078537,0.011861174416791909
112,CNN_onehot_pretrained,2,1,0.914226069287823,0.9056920551658408,0.00853401412198218,0.009334686910241086
113,CNN_onehot_pretrained,3,1,0.8650816391851589,0.8518522287168004,0.01322941046835846,0.01529267281735347
114,CNN_onehot_pretrained,4,1,0.9040443481758554,0.8935632685661739,0.010481079609681587,0.011593545859591825
115,CNN_onehot_pretrained,5,1,0.8493282149812422,0.835386126953771,0.013942088027471211,0.016415430197122438
116,CNN_onehot_pretrained,6,1,0.8854693399430136,0.8825706196366288,0.0028987203063848277,0.003273654067538212
117,CNN_onehot_pretrained,7,1,0.946358009891524,0.9433178408835138,0.003040169008010185,0.003212493555539986
118,CNN_onehot_pretrained,8,1,0.9313025152399708,0.9236048158306412,0.007697699409329517,0.008265519832023727
119,CNN_onehot_pretrained,9,1,0.8627609797194937,0.8470881053067717,0.015672874412722027,0.01816595184661418
120,CNN_onehot_pretrained,0,2,0.9246295891714276,0.9064642038977018,0.018165385273725798,0.019646121524192206
121,CNN_onehot_pretrained,1,2,0.8877728780140243,0.8556986169416516,0.032074261072372656,0.03612890398738444
122,CNN_onehot_pretrained,2,2,0.9011204244920472,0.8759625179802671,0.02515790651178007,0.027918473300570623
123,CNN_onehot_pretrained,3,2,0.8430905641440384,0.8141955508025374,0.02889501334150102,0.034272727712042594
124,CNN_onehot_pretrained,4,2,0.8898219732224202,0.8716590382621116,0.01816293496030863,0.0204118750793858
125,CNN_onehot_pretrained,5,2,0.8255986055922762,0.8023235396964583,0.023275065895817848,0.028191745647536015
126,CNN_onehot_pretrained,6,2,0.8650974450360877,0.8502431946549787,0.014854250381108991,0.01717060946872795
127,CNN_onehot_pretrained,7,2,0.932604215790828,0.911679403513538,0.020924812277289928,0.022436969427107045
128,CNN_onehot_pretrained,8,2,0.9166726287185084,0.8973994911281057,0.019273137590402722,0.021025104259244864
129,CNN_onehot_pretrained,9,2,0.84854472138568,0.8268666196592571,0.021678101726422927,0.02554738858197414
130,CNN_onehot_pretrained,0,3,0.9187598171677656,0.8847639382502615,0.03399587891750411,0.037001921810536076
131,CNN_onehot_pretrained,1,3,0.8658002121033648,0.8105634308533264,0.05523678125003839,0.063798530513
132,CNN_onehot_pretrained,2,3,0.8848774262104804,0.8435149572686059,0.04136246894187445,0.04674372711598118
133,CNN_onehot_pretrained,3,3,0.8316896245164659,0.7775145451697797,0.054175079346686195,0.06513857784168331
134,CNN_onehot_pretrained,4,3,0.8694313741465997,0.8440841088525444,0.025347265294055288,0.02915384243976149
135,CNN_onehot_pretrained,5,3,0.8054572278881729,0.7658809185296338,0.039576309358539064,0.04913520915605185
136,CNN_onehot_pretrained,6,3,0.8552744346015396,0.8256878433136439,0.029586591287895758,0.03459309677797129
137,CNN_onehot_pretrained,7,3,0.9172106035097686,0.8808143843860973,0.0363962191236713,0.0396814199316915
138,CNN_onehot_pretrained,8,3,0.903274964574632,0.8780648087271684,0.025210155847463556,0.027909724985387463
139,CNN_onehot_pretrained,9,3,0.8332066562461188,0.7883775393082085,0.04482911693791025,0.05380311907238089
140,CNN_onehot_pretrained,0,4,0.8964263114767771,0.8465733305036836,0.04985298097309354,0.05561302734517626
141,CNN_onehot_pretrained,1,4,0.8484844261050097,0.7655828783463455,0.0829015477586642,0.09770544421095151
142,CNN_onehot_pretrained,2,4,0.8602033087587053,0.7900437793154301,0.07015952944327519,0.08156156658420333
143,CNN_onehot_pretrained,3,4,0.8188353805940543,0.7456462245215645,0.07318915607248977,0.08938201475782837
144,CNN_onehot_pretrained,4,4,0.8551613083354883,0.8048474573079947,0.05031385102749364,0.05883550920401914
145,CNN_onehot_pretrained,5,4,0.7993404397189066,0.7270481902734307,0.07229224944547585,0.09043987499356088
146,CNN_onehot_pretrained,6,4,0.8291572120761694,0.7743217401195286,0.05483547195664085,0.06613398660470615
147,CNN_onehot_pretrained,7,4,0.8962590931201572,0.8369483267638116,0.05931076635634558,0.06617591588372773
148,CNN_onehot_pretrained,8,4,0.8885920957017921,0.8397488031564059,0.04884329254538622,0.05496705719266026
149,CNN_onehot_pretrained,9,4,0.8173744570863034,0.7459279592283712,0.07144649785793222,0.0874097511104246
150,CNN_onehot_pretrained,0,5,0.8899455775398424,0.7979233974080042,0.09202218013183816,0.10340203092668143
151,CNN_onehot_pretrained,1,5,0.8385297766701144,0.7151541652459825,0.12337561142413189,0.14713325019186407
152,CNN_onehot_pretrained,2,5,0.8546886717579959,0.7754623170706679,0.07922635468732797,0.0926961562791847
153,CNN_onehot_pretrained,3,5,0.8008077362214537,0.6838077386222692,0.11699999759918456,0.14610248166587347
154,CNN_onehot_pretrained,4,5,0.8494488724532957,0.7661384291857408,0.08331044326755488,0.09807587715896982
155,CNN_onehot_pretrained,5,5,0.7899061710285206,0.6853862979668467,0.10451987306167387,0.1323193524688897
156,CNN_onehot_pretrained,6,5,0.8477613160576616,0.7608501731168762,0.08691114294078539,0.10251841089535396
157,CNN_onehot_pretrained,7,5,0.8848946977571092,0.7987076611595922,0.08618703659751692,0.09739807099756637
158,CNN_onehot_pretrained,8,5,0.8947683007416264,0.8081497085585552,0.08661859218307122,0.09680561114120567
159,CNN_onehot_pretrained,9,5,0.8400768796152931,0.7450599635320176,0.09501691608327545,0.11310502453869187
160,CNN_onehot_pretrained,0,6,0.8811104965234041,0.7674753836786815,0.11363511284472261,0.12896806165979458
161,CNN_onehot_pretrained,1,6,0.8458840759266933,0.6818352090431905,0.16404886688350284,0.19393776470349322
162,CNN_onehot_pretrained,2,6,0.8359750546159664,0.7112217101097353,0.1247533445062311,0.14923094154231764
163,CNN_onehot_pretrained,3,6,0.7954078138884569,0.6409218725744221,0.1544859413140348,0.19422230787350425
164,CNN_onehot_pretrained,4,6,0.8478220567712162,0.7555553208549037,0.09226673591631251,0.10882794942572549
165,CNN_onehot_pretrained,5,6,0.7748829479530873,0.6319441943054462,0.14293875364764108,0.18446496212779584
166,CNN_onehot_pretrained,6,6,0.8485101320791207,0.716532398249356,0.13197773382976474,0.15554055142085
167,CNN_onehot_pretrained,7,6,0.8851113021442373,0.7540750375343487,0.1310362646098886,0.14804495693642716
168,CNN_onehot_pretrained,8,6,0.8717072369272258,0.7573600113306991,0.11434722559652677,0.13117618020426391
169,CNN_onehot_pretrained,9,6,0.826498032733895,0.7048101350737367,0.1216878976601583,0.14723313648749814
170,CNN_onehot_pretrained,0,7,0.8747794391183803,0.7241073766900393,0.15067206242834097,0.17224005925446895
171,CNN_onehot_pretrained,1,7,0.8346916323347437,0.6324847424789632,0.2022068898557805,0.24225340475761192
172,CNN_onehot_pretrained,2,7,0.8355143034764462,0.6537998379069484,0.18171446556949777,0.21748815647250075
173,CNN_onehot_pretrained,3,7,0.8001357284070254,0.6234144001069821,0.17672132830004328,0.22086418844447098
174,CNN_onehot_pretrained,4,7,0.8240882772695096,0.680372275825856,0.1437160014436536,0.1743939398335268
175,CNN_onehot_pretrained,5,7,0.7734919584502202,0.6111590734424662,0.162332885007754,0.2098701650796817
176,CNN_onehot_pretrained,6,7,0.8451442294099722,0.6749144168003313,0.17022981260964098,0.2014210198518246
177,CNN_onehot_pretrained,7,7,0.8787091266146551,0.7112055365003956,0.16750359011425942,0.1906246163159696
178,CNN_onehot_pretrained,8,7,0.8554626544205045,0.7070056342645651,0.14845702015593942,0.17354003636372073
179,CNN_onehot_pretrained,9,7,0.8391895559290643,0.6692724130866817,0.16991714284238257,0.20247766626965202
180,CNN_onehot_pretrained,0,8,0.8903473096983335,0.6658468670178102,0.22450044268052338,0.2521492907712479
181,CNN_onehot_pretrained,1,8,0.8089231536840951,0.5547449663203831,0.254178187363712,0.3142179652122741
182,CNN_onehot_pretrained,2,8,0.8293617000886931,0.6292888440735017,0.20007285601519142,0.24123715381816568
183,CNN_onehot_pretrained,3,8,0.7256759815972096,0.5280338324331173,0.19764214916409228,0.2723559194133487
184,CNN_onehot_pretrained,4,8,0.8016792714632912,0.6340122601776587,0.16766701128563255,0.2091447505928311
185,CNN_onehot_pretrained,5,8,0.7789563707951193,0.5869773478847466,0.1919790229103726,0.24645670811371645
186,CNN_onehot_pretrained,6,8,0.8371789257777942,0.6488252353033204,0.1883536904744738,0.22498618237371526
187,CNN_onehot_pretrained,7,8,0.8742914528656772,0.6724129740629421,0.20187847880273513,0.23090524119964262
188,CNN_onehot_pretrained,8,8,0.8405637488603437,0.6396748411145223,0.20088890774582135,0.23899306628223183
189,CNN_onehot_pretrained,9,8,0.8309827090487343,0.6545711037766128,0.17641160527212152,0.21229275092145816
190,CNN_onehot_pretrained,0,9,0.8669011876789917,0.5767492518948937,0.29015193578409804,0.33470012489074996
191,CNN_onehot_pretrained,1,9,0.7784173386780402,0.4901692085296441,0.2882481301483961,0.370300243617284
192,CNN_onehot_pretrained,2,9,0.7867093860010766,0.5184305089096147,0.2682788770914619,0.3410139523759219
193,CNN_onehot_pretrained,3,9,0.6924284947340816,0.4956441605723941,0.19678433416168756,0.28419444846396746
194,CNN_onehot_pretrained,4,9,0.8004248201847076,0.6221068026411395,0.17831801754356813,0.22277922054243537
195,CNN_onehot_pretrained,5,9,0.7957824583051917,0.5854739241927372,0.21030853411245443,0.26427892688204835
196,CNN_onehot_pretrained,6,9,0.8027595162080252,0.5550001864262546,0.24775932978177062,0.3086345596401088
197,CNN_onehot_pretrained,7,9,0.8412176119173039,0.6006301449719967,0.2405874669453072,0.28599908458521217
198,CNN_onehot_pretrained,8,9,0.7700177696911851,0.5709509170525254,0.19906685263865964,0.2585224139937643
199,CNN_onehot_pretrained,9,9,0.7987735095807972,0.6128367532876631,0.1859367562931341,0.23277782007407233
200,CNN_matrix,0,0,0.9023279651438676,0.9023279651438676,0.0,0.0
201,CNN_matrix,1,0,0.9377079920710196,0.937707991893625,1.7739465452137892e-10,1.8917900579396019e-10
202,CNN_matrix,2,0,0.9460167763115582,0.9460167757271992,5.843590056286985e-10,6.177046651956175e-10
203,CNN_matrix,3,0,0.9384854837822226,0.9384854837822226,0.0,0.0
204,CNN_matrix,4,0,0.9494634154871938,0.9494634154871938,0.0,0.0
205,CNN_matrix,5,0,0.9278940131024802,0.9278940143982332,-1.2957529493817788e-09,-1.3964449596670647e-09
206,CNN_matrix,6,0,0.8512711341502845,0.8512711306252787,3.525005842774931e-09,4.140873199887096e-09
207,CNN_matrix,7,0,0.9257583018161554,0.9257582997062564,2.109898922242337e-09,2.279103461511056e-09
208,CNN_matrix,8,0,0.9125056264526916,0.9125056258506246,6.020670628714697e-10,6.597954405052064e-10
209,CNN_matrix,9,0,0.9096363536461824,0.9096363536461824,0.0,0.0
210,CNN_matrix,0,1,0.8898762583118399,0.8779543630151232,0.011921895296716722,0.013397250668686689
211,CNN_matrix,1,1,0.9355707419511404,0.9088604600194634,0.026710281931677016,0.028549719154291275
212,CNN_matrix,2,1,0.9395546783346173,0.916377421056097,0.02317725727852027,0.02466834321936695
213,CNN_matrix,3,1,0.9295837933489296,0.9060123557772406,0.023571437571689002,0.02535697990900876
214,CNN_matrix,4,1,0.9471821731215686,0.9208718747150728,0.02631029840649579,0.027777442558686083
215,CNN_matrix,5,1,0.9171662974944912,0.8762937376462936,0.0408725598481976,0.044563957441363655
216,CNN_matrix,6,1,0.8384054304344253,0.8308375328832629,0.007567897551162384,0.009026536895450521
217,CNN_matrix,7,1,0.9150077310877036,0.9049827258473476,0.010025005240355989,0.010956197308233606
218,CNN_matrix,8,1,0.8974538316100409,0.8514658490763444,0.045987982533696514,0.05124272794199747
219,CNN_matrix,9,1,0.902653535796866,0.8774943230478801,0.025159212748985915,0.027872502295994694
220,CNN_matrix,0,2,0.8844920373792129,0.8422134839612523,0.04227855341796061,0.04779981235697017
221,CNN_matrix,1,2,0.9271799604330832,0.857887989690616,0.06929197074246718,0.07473411171451672
222,CNN_matrix,2,2,0.9339085446064987,0.8680917363017311,0.06581680830476766,0.07047457557260006
223,CNN_matrix,3,2,0.9218503482285,0.8494778592996606,0.0723724889288394,0.0785078500734051
224,CNN_matrix,4,2,0.9474382647432072,0.8834050152038805,0.06403324953932676,0.06758566961266044
225,CNN_matrix,5,2,0.9050022756196626,0.8171118019437215,0.08789047367594116,0.09711630129964244
226,CNN_matrix,6,2,0.8278517995710655,0.8140650967997248,0.013786702771340642,0.01665358797128169
227,CNN_matrix,7,2,0.9095596788335693,0.882649900786205,0.026909778047364274,0.029585500186061098
228,CNN_matrix,8,2,0.881372152434455,0.7923668492165228,0.08900530321793221,0.10098492784471225
229,CNN_matrix,9,2,0.8927932088592333,0.8306688309879974,0.062124377871235925,0.06958428587356236
230,CNN_matrix,0,3,0.8716355057676202,0.7947725884879575,0.07686291727966266,0.08818240740660521
231,CNN_matrix,1,3,0.9155173050579108,0.7956025372970902,0.11991476776082066,0.13098033985631263
232,CNN_matrix,2,3,0.9251412487355992,0.7917382688267778,0.13340297990882144,0.14419741860082957
233,CNN_matrix,3,3,0.9134227413729834,0.7593732588318246,0.1540494825411588,0.16865080708369928
234,CNN_matrix,4,3,0.9413408829552692,0.8255290524260471,0.11581183052922206,0.12302857830379099
235,CNN_matrix,5,3,0.8826486010854369,0.7523768559861692,0.13027174509926764,0.14759185585188261
236,CNN_matrix,6,3,0.8264602812547838,0.7933134612243449,0.033146820030438895,0.040106972811946084
237,CNN_matrix,7,3,0.894073913248591,0.8549069962318668,0.039166917016724145,0.04380724729392038
238,CNN_matrix,8,3,0.8703858832665641,0.7386269925364453,0.13175889073011882,0.1513798572141667
239,CNN_matrix,9,3,0.8815146486161857,0.7658956138726722,0.11561903474351343,0.131159516095409
240,CNN_matrix,0,4,0.8667896634121234,0.7647025344893337,0.1020871289227897,0.11777612635679457
241,CNN_matrix,1,4,0.9127415885459668,0.7418762314527942,0.17086535709317252,0.18720014430959342
242,CNN_matrix,2,4,0.916772809027622,0.7224826530358983,0.19429015599172372,0.21192835790777675
243,CNN_matrix,3,4,0.8999067768941141,0.6925207735784003,0.20738600331571388,0.23045276315339447
244,CNN_matrix,4,4,0.946947243473844,0.7448716692306654,0.20207557424317857,0.21339686623076393
245,CNN_matrix,5,4,0.8837969490764145,0.686617402964858,0.19717954611155653,0.22310503144145621
246,CNN_matrix,6,4,0.8127994043977707,0.7717897751078611,0.04100962928990959,0.050454797417445185
247,CNN_matrix,7,4,0.8886950269430965,0.8301018458844216,0.05859318105867495,0.06593170804637205
248,CNN_matrix,8,4,0.8745271976029843,0.6806736332613051,0.1938535643416791,0.2216667073054076
249,CNN_matrix,9,4,0.8678319411950132,0.7046630322586936,0.16316890893631952,0.18801901749736738
250,CNN_matrix,0,5,0.8559723485071908,0.7251046849513139,0.13086766355587698,0.1528877232823107
251,CNN_matrix,1,5,0.9054075789614202,0.7144071868203421,0.1910003921410781,0.21095515056343117
252,CNN_matrix,2,5,0.9264906867594892,0.6869422863631581,0.23954840039633107,0.25855456921448394
253,CNN_matrix,3,5,0.910761290808101,0.6177816133132711,0.2929796774948299,0.3216865719390365
254,CNN_matrix,4,5,0.9573869827572328,0.6829814993482375,0.2744054834089953,0.2866191919789002
255,CNN_matrix,5,5,0.8958184566505838,0.6317507144171453,0.26406774223343854,0.29477818889864515
256,CNN_matrix,6,5,0.8386254225928621,0.7803049913297097,0.05832043126315245,0.06954288493048222
257,CNN_matrix,7,5,0.8991336714841571,0.8193367869708857,0.07979688451327138,0.08874863331672855
258,CNN_matrix,8,5,0.8942009157109659,0.6592140632212438,0.23498685248972218,0.262789769459012
259,CNN_matrix,9,5,0.9015262073177532,0.6997107295731512,0.20181547774460207,0.22385980141947204
260,CNN_matrix,0,6,0.8697240084377874,0.7113001554806391,0.15842385295714834,0.18215416778215865
261,CNN_matrix,1,6,0.9159871338392483,0.6779468930958978,0.2380402407433505,0.2598729086353363
262,CNN_matrix,2,6,0.9321859158190288,0.6339316815317395,0.29825423428728925,0.3199514487678564
263,CNN_matrix,3,6,0.9192030872462524,0.591998213512202,0.3272048737340504,0.3559658124237707
264,CNN_matrix,4,6,0.9703982543566416,0.6608146977816851,0.3095835565749565,0.3190273222206128
